Oil well operation parameters (2013 - 2021 y). Well № 807,,,,,,,,
,,,,,,,,
Date,"
Oil volume (m3/day)",Volume of liquid (m3/day),"
Gas volume (m3/day)",Water volume (m3/day),Water cut (%) ,"
Working hours","
Dynamic level (m)","
Reservoir pressure (atm)"
2016/1/15,14,67,3876,53,78,23,1874,171
2016/1/16,16,73,4230,57,78,24,1872,171
2016/1/17,16,70,4238,54,77,23,1873,171
2016/1/18,16,73,4422,57,77,24,1873,171
2016/1/19,16,73,4428,57,77,24,1875,171
2016/1/20,15,67,4041,52,77,22,1868,171
2016/1/21,14,60,3635,47,77,20,1850,171
2016/1/22,16,73,4428,57,77,24,1860,171
2016/1/23,16,73,4416,57,77,24,1862,171
2016/1/24,16,73,4416,57,77,24,1862,171
2016/1/25,16,73,4416,57,77,24,1862,171
2016/1/26,16,73,4416,57,77,24,1862,171
2016/1/27,16,73,4416,57,77,24,1862,171
2016/1/28,16,73,4416,57,77,24,1862,171
2016/1/29,16,73,4416,57,77,24,1862,170
2016/1/30,16,73,4416,57,77,24,1862,170
2016/1/31,16,73,4416,57,77,24,1862,170
2016/2/1,16,73,4416,57,77,24,1862,170
2016/2/2,16,73,4416,57,77,24,1862,170
2016/2/3,16,73,4416,57,77,24,1862,170
2016/2/4,16,73,4416,57,77,24,1862,170
2016/2/5,16,73,4416,57,77,24,1862,170
2016/2/6,16,73,4416,57,77,24,1862,170
2016/2/7,16,73,4416,57,77,24,1862,170
2016/2/8,16,73,4416,57,77,24,1862,170
2016/2/9,16,73,4416,57,77,24,1862,170
2016/2/10,16,73,4416,57,77,24,1862,170
2016/2/11,16,73,4416,57,77,24,1862,170
2016/2/12,16,73,4416,57,77,24,1862,170
2016/2/13,16,73,4416,57,77,24,1862,170
2016/2/14,3,93,733,90,97,24,1705,170
2016/2/15,3,93,733,90,97,24,1731,170
2016/2/16,16,89,4184,73,82,24,1775,170
2016/2/17,18,89,4882,70,79,24,1811,170
2016/2/18,18,80,4746,63,78,24,1843,170
2016/2/19,17,79,4687,62,78,24,1843,170
2016/2/20,16,73,4336,57,78,23,1793,170
2016/2/21,17,76,4486,59,78,24,1803,170
2016/2/22,17,76,4486,59,78,24,1800,170
2016/2/23,16,73,4291,57,78,24,1801,170
2016/2/24,17,77,4527,60,78,24,1806,169
2016/2/25,17,77,4527,60,78,24,1807,169
2016/2/26,16,72,4226,56,78,24,1814,169
2016/2/27,16,72,4226,56,78,24,1816,169
2016/2/28,15,72,3944,57,79,24,1823,169
2016/2/29,15,72,3944,57,79,24,1821,169
2016/3/1,15,72,3944,57,79,24,1825,169
2016/3/2,15,72,3988,57,79,24,1830,169
2016/3/3,15,72,3988,57,79,24,1831,169
2016/3/4,14,73,3809,58,80,24,1831,169
2016/3/5,14,73,3809,58,80,24,1856,169
2016/3/6,14,71,3730,57,80,24,1866,169
2016/3/7,14,71,3730,57,80,24,1875,169
2016/3/8,14,73,3819,58,80,24,1883,169
2016/3/9,14,73,3819,58,80,24,1889,169
2016/3/10,15,68,3930,53,78,24,1886,169
2016/3/11,15,68,3930,53,78,24,1885,169
2016/3/12,15,68,3930,53,78,24,1883,169
2016/3/13,15,68,3930,53,78,24,1862,169
2016/3/14,15,68,3930,53,78,24,1842,169
2016/3/15,15,68,3930,53,78,24,1839,169
2016/3/16,15,71,4074,55,78,24,1836,169
2016/3/17,15,71,4074,55,78,24,1841,169
2016/3/18,16,71,4259,55,77,24,1845,169
2016/3/19,16,71,4259,55,77,24,1847,169
2016/3/20,16,71,4259,55,77,24,1839,169
2016/3/21,16,71,4259,55,77,24,1839,168
2016/3/22,16,71,4259,55,77,24,1840,168
2016/3/23,15,67,4064,52,77,23,1837,168
2016/3/24,16,71,4259,55,77,24,1839,168
2016/3/25,15,66,3999,51,77,24,1840,168
2016/3/26,13,66,3478,53,80,24,1849,168
2016/3/27,13,66,3478,53,80,24,1847,168
2016/3/28,13,66,3478,53,80,24,1849,168
2016/3/29,13,66,3478,53,80,24,1847,168
2016/3/30,13,66,3478,53,80,24,1850,168
2016/3/31,15,68,3930,53,78,24,1852,168
2016/4/1,15,68,3930,53,78,24,1851,168
2016/4/2,13,62,3586,49,78,22,1831,168
2016/4/3,13,58,3373,46,78,21,1831,168
2016/4/4,15,68,3930,53,78,24,1842,168
2016/4/5,15,68,3930,53,78,24,1848,168
2016/4/6,15,68,3930,53,78,24,1850,168
2016/4/7,13,59,3436,47,78,21,1832,168
2016/4/8,14,65,3783,51,78,23,1831,168
2016/4/9,16,65,4298,49,75,23,1838,168
2016/4/10,15,61,3979,46,75,21,1838,168
2016/4/11,15,61,3979,46,75,21,1838,168
2016/4/12,15,63,4129,48,75,22,1848,168
2016/4/13,14,56,3698,43,75,20,1848,168
2016/4/14,17,71,4684,54,75,20,1861,168
2016/4/15,17,71,4684,54,75,20,1856,167
2016/4/16,17,67,4550,50,74,18,1860,167
2016/4/17,14,57,3884,42,74,20,1860,167
2016/4/18,14,57,3884,42,74,20,1850,167
2016/4/19,14,57,3884,42,74,20,1850,167
2016/4/20,15,57,3924,43,74,20,1850,167
2016/4/21,14,57,3884,42,74,20,1850,167
2016/4/22,15,57,3904,43,74,20,1850,167
2016/4/23,15,57,3904,43,74,20,1878,167
2016/4/24,15,57,3915,43,74,20,1859,167
2016/4/25,14,55,3737,41,74,20,1827,167
2016/4/26,14,58,3640,44,76,20,1829,167
2016/4/27,14,58,3640,44,76,20,1870,167
2016/4/28,12,56,3251,44,78,19,1834,167
2016/4/29,11,51,2945,40,78,17,1825,167
2016/4/30,12,58,3337,45,78,20,1820,167
2016/5/1,12,57,3320,45,78,20,1829,167
2016/5/2,12,58,3354,46,78,20,1826,167
2016/5/3,12,58,3337,45,78,20,1850,167
2016/5/4,12,58,3337,45,78,20,1872,167
2016/5/5,12,58,3337,45,78,20,1828,167
2016/5/6,12,58,3337,45,78,20,1829,167
2016/5/7,12,58,3337,45,78,20,1828,167
2016/5/8,10,46,2656,36,78,16,1829,167
2016/5/9,14,64,3685,50,78,20,1832,167
2016/5/10,14,64,3685,50,78,20,1824,167
2016/5/11,14,63,3667,50,78,20,1904,166
2016/5/12,14,63,3648,50,78,20,1834,166
2016/5/13,14,63,3648,50,78,20,1818,166
2016/5/14,14,63,3648,50,78,20,1819,166
2016/5/15,14,64,3685,50,78,20,1821,166
2016/5/16,14,64,3685,50,78,20,1817,166
2016/5/17,14,64,3685,50,78,20,1822,166
2016/5/18,14,64,3685,50,78,20,1822,166
2016/5/19,14,64,3685,50,78,20,1822,166
2016/5/20,14,64,3685,50,78,20,1822,166
2016/5/21,14,64,3685,50,78,20,1829,166
2016/5/22,14,63,3629,49,78,20,1828,166
2016/5/23,15,64,4020,49,76,20,1845,166
2016/5/24,14,61,3858,47,76,20,1810,166
2016/5/25,13,55,3451,42,76,18,1812,166
2016/5/26,12,52,3276,40,76,17,1812,166
2016/5/27,14,61,3858,47,76,20,1833,166
2016/5/28,14,61,3858,47,76,20,1838,166
2016/5/29,10,50,2782,40,79,16,1839,166
2016/5/30,6,27,1510,22,79,9,1822,166
2016/5/31,6,27,1510,22,79,9,1822,166
2016/6/1,6,27,1510,22,79,9,1822,166
2016/6/2,6,27,1510,22,79,9,1822,166
2016/6/3,6,27,1510,22,79,9,1822,166
2016/6/4,6,27,1510,22,79,9,1822,166
2016/6/5,6,27,1510,22,79,9,1822,166
2016/6/6,1,62,326,61,98,24,1647,165
2016/6/7,2,62,489,60,97,24,1656,165
2016/6/8,2,70,552,68,97,24,1685,165
2016/6/9,2,68,536,66,97,24,1708,165
2016/6/10,3,69,906,66,95,24,1749,165
2016/6/11,3,65,851,62,95,24,1743,165
2016/6/12,8,65,2213,57,87,24,1769,165
2016/6/13,8,66,2247,57,87,24,1768,165
2016/6/14,12,62,3094,50,81,24,1779,165
2016/6/15,12,62,3094,50,81,24,1779,165
2016/6/16,12,62,3094,50,81,24,1798,165
2016/6/17,12,62,3094,50,81,24,1808,165
2016/6/18,10,58,2752,48,82,24,1815,165
2016/6/19,10,58,2752,48,82,24,1830,165
2016/6/20,10,58,2752,48,82,24,1840,165
2016/6/21,10,58,2752,48,82,24,1848,165
2016/6/22,10,58,2752,48,82,24,1846,165
2016/6/23,10,58,2752,48,82,24,1845,165
2016/6/24,10,58,2752,48,82,24,1846,165
2016/6/25,11,58,3058,47,80,24,1851,165
2016/6/26,11,57,3010,46,80,24,1853,165
2016/6/27,11,57,3010,46,80,24,1854,165
2016/6/28,12,57,3161,46,79,24,1860,165
2016/6/29,12,60,3299,48,79,24,1866,165
2016/6/30,12,60,3299,48,79,24,1869,165
2016/7/1,12,60,3299,48,79,24,1865,165
2016/7/2,12,60,3299,48,79,24,1884,164
2016/7/3,12,60,3299,48,79,24,1880,164
2016/7/4,13,60,3456,47,78,24,1876,164
2016/7/5,13,59,3404,46,78,24,1880,164
2016/7/6,13,59,3404,46,78,24,1882,164
2016/7/7,13,59,3404,46,78,24,1891,164
2016/7/8,13,59,3558,46,77,24,1894,164
2016/7/9,13,59,3558,46,77,24,1893,164
2016/7/10,13,60,3595,46,77,24,1898,164
2016/7/11,14,60,3751,46,76,24,1894,164
2016/7/12,14,60,3751,46,76,24,1895,164
2016/7/13,14,60,3751,46,76,24,1893,164
2016/7/14,14,58,3626,44,76,23,1896,164
2016/7/15,14,60,3751,46,76,24,1894,164
2016/7/16,13,57,3568,43,76,24,1887,164
2016/7/17,13,57,3568,43,76,24,1880,164
2016/7/18,13,54,3419,42,76,23,1902,164
2016/7/19,13,57,3568,43,76,24,1893,164
2016/7/20,13,57,3568,43,76,24,1901,164
2016/7/21,13,57,3568,43,76,24,1903,164
2016/7/22,13,57,3568,43,76,24,1902,164
2016/7/23,13,57,3568,43,76,24,1901,164
2016/7/24,13,57,3568,43,76,24,1903,164
2016/7/25,13,54,3419,42,76,23,1903,164
2016/7/26,13,57,3606,44,76,24,1902,164
2016/7/27,13,57,3606,44,76,24,1902,163
2016/7/28,13,57,3568,43,76,24,1906,163
2016/7/29,13,57,3568,43,76,24,1901,163
2016/7/30,13,57,3568,43,76,24,1902,163
2016/7/31,14,58,3650,44,76,24,1903,163
2016/8/1,14,58,3650,44,76,24,1903,163
2016/8/2,14,58,3650,44,76,24,1906,163
2016/8/3,14,58,3650,44,76,24,1906,163
2016/8/4,14,59,3894,45,75,24,1901,163
2016/8/5,14,59,3894,45,75,24,1903,163
2016/8/6,14,59,3894,45,75,24,1906,163
2016/8/7,14,59,3738,45,76,24,1902,163
2016/8/8,15,59,4050,44,74,24,1905,163
2016/8/9,15,57,3900,43,74,24,1902,163
2016/8/10,15,57,3900,43,74,24,1906,163
2016/8/11,15,57,3900,43,74,24,1906,163
2016/8/12,15,58,3954,43,74,24,1909,163
2016/8/13,15,58,3954,43,74,24,1908,163
2016/8/14,15,58,3954,43,74,24,1907,163
2016/8/15,15,58,3954,43,74,24,1909,163
2016/8/16,14,59,3694,45,76,24,1909,163
2016/8/17,14,59,3694,45,76,24,1906,163
2016/8/18,14,59,3732,45,76,24,1908,163
2016/8/19,14,59,3732,45,76,24,1908,163
2016/8/20,14,59,3732,45,76,24,1908,163
2016/8/21,14,59,3732,45,76,24,1908,163
2016/8/22,13,59,3421,46,78,24,1904,162
2016/8/23,14,59,3888,45,75,24,1907,162
2016/8/24,14,59,3888,45,75,24,1913,162
2016/8/25,14,59,3888,45,75,24,1916,162
2016/8/26,15,60,3920,45,75,24,1916,162
2016/8/27,15,60,3920,45,75,24,1912,162
2016/8/28,15,60,3920,45,75,24,1918,162
2016/8/29,15,60,3920,45,75,24,1923,162
2016/8/30,13,60,3607,46,77,24,1931,162
2016/8/31,13,59,3583,46,77,24,1938,162
2016/9/1,13,59,3583,46,77,24,1933,162
2016/9/2,13,59,3583,46,77,24,1937,162
2016/9/3,13,59,3583,46,77,24,1944,162
2016/9/4,14,59,3738,45,76,24,1944,162
2016/9/5,13,57,3587,44,76,24,1953,162
2016/9/6,13,57,3587,44,76,24,1956,162
2016/9/7,13,57,3587,44,76,24,1960,162
2016/9/8,13,57,3587,44,76,24,1967,162
2016/9/9,12,57,3288,45,78,24,1965,162
2016/9/10,12,57,3288,45,78,24,1968,162
2016/9/11,12,57,3288,45,78,24,1968,162
2016/9/12,12,57,3288,45,78,24,1968,162
2016/9/13,12,57,3288,45,78,24,1968,162
2016/9/14,12,57,3288,45,78,24,1963,162
2016/9/15,12,57,3288,45,78,24,1966,162
2016/9/16,12,57,3288,45,78,24,1966,162
2016/9/17,12,57,3288,45,78,24,1966,161
2016/9/18,13,57,3438,44,77,24,1966,161
2016/9/19,13,57,3438,44,77,24,1966,161
2016/9/20,13,57,3438,44,77,24,1966,161
2016/9/21,13,57,3587,44,76,24,1967,161
2016/9/22,14,60,3776,46,76,24,1967,161
2016/9/23,14,60,3776,46,76,24,1887,161
2016/9/24,14,59,3732,45,76,24,1907,161
2016/9/25,14,59,3732,45,76,24,1902,161
2016/9/26,6,25,1555,19,76,10,1911,161
2016/9/27,14,59,3732,45,76,24,1823,161
2016/9/28,14,59,3713,45,76,24,1849,161
2016/9/29,14,59,3713,45,76,24,1861,161
2016/9/30,14,59,3713,45,76,24,1891,161
2016/10/1,14,59,3713,45,76,24,1906,161
2016/10/2,12,57,3277,45,78,24,1907,161
2016/10/3,12,57,3277,45,78,24,1907,161
2016/10/4,12,57,3277,45,78,24,1916,161
2016/10/5,12,57,3277,45,78,24,1907,161
2016/10/6,12,57,3277,45,78,24,1907,161
2016/10/7,11,57,2973,46,80,24,1906,161
2016/10/8,11,57,2973,46,80,24,1906,161
2016/10/9,10,57,2676,47,82,24,1906,161
2016/10/10,10,57,2676,47,82,24,1901,161
2016/10/11,10,58,2733,48,82,24,1906,161
2016/10/12,10,58,2733,48,82,24,1909,161
2016/10/13,10,58,2733,48,82,24,1909,160
2016/10/14,10,58,2733,48,82,24,1907,160
2016/10/15,11,58,2885,47,81,24,1900,160
2016/10/16,10,57,2820,46,81,24,1907,160
2016/10/17,10,57,2820,46,81,24,1901,160
2016/10/18,10,57,2820,46,81,24,1901,160
2016/10/19,11,57,2845,46,81,24,1906,160
2016/10/20,11,57,2845,46,81,24,1909,160
2016/10/21,11,57,2845,46,81,24,1907,160
2016/10/22,11,57,2845,46,81,24,1907,160
2016/10/23,12,60,3299,48,79,24,1907,160
2016/10/24,12,60,3299,48,79,24,1917,160
2016/10/25,12,60,3299,48,79,24,1914,160
2016/10/26,12,57,3139,45,79,24,1913,160
2016/10/27,13,57,3438,44,77,24,1916,160
2016/10/28,13,57,3438,44,77,24,1915,160
2016/10/29,13,57,3438,44,77,24,1879,160
2016/10/30,12,53,3180,41,77,22,1909,160
2016/10/31,13,57,3587,44,76,24,1909,160
2016/11/1,13,57,3587,44,76,24,1892,160
2016/11/2,13,57,3587,44,76,24,1905,160
2016/11/3,13,57,3587,44,76,24,1905,160
2016/11/4,12,53,3318,40,76,22,1898,160
2016/11/5,14,57,3737,43,75,24,1898,160
2016/11/6,13,52,3425,39,75,22,1893,160
2016/11/7,14,57,3737,43,75,24,1893,160
2016/11/8,14,57,3737,43,75,24,1908,159
2016/11/9,14,57,3737,43,75,24,1909,159
2016/11/10,14,57,3737,43,75,24,1909,159
2016/11/11,14,57,3737,43,75,24,1903,159
2016/11/12,14,57,3737,43,75,24,1908,159
2016/11/13,14,55,3773,41,74,23,1906,159
2016/11/14,14,57,3886,42,74,24,1891,159
2016/11/15,14,57,3886,42,74,24,1902,159
2016/11/16,14,57,3886,42,74,24,1907,159
2016/11/17,14,57,3886,42,74,24,1909,159
2016/11/18,14,57,3886,42,74,24,1911,159
2016/11/19,14,57,3886,42,74,24,1911,159
2016/11/20,13,50,3433,37,74,21,1908,159
2016/11/21,14,57,3886,42,74,24,1901,159
2016/11/22,14,57,3886,42,74,24,1900,159
2016/11/23,13,50,3449,38,74,21,1900,159
2016/11/24,14,57,3886,42,74,24,1898,159
2016/11/25,12,50,3184,39,76,21,1862,159
2016/11/26,13,57,3587,44,76,24,1898,159
2016/11/27,13,57,3587,44,76,24,1896,159
2016/11/28,13,57,3587,44,76,24,1816,159
2016/11/29,13,57,3587,44,76,24,1860,159
2016/11/30,13,57,3587,44,76,24,1871,159
2016/12/1,13,57,3587,44,76,24,1878,159
2016/12/2,13,57,3438,44,77,24,1881,159
2016/12/3,13,57,3438,44,77,24,1888,158
2016/12/4,13,57,3587,44,76,24,1886,158
2016/12/5,13,57,3587,44,76,24,1890,158
2016/12/6,13,57,3587,44,76,24,1888,158
2016/12/7,13,57,3587,44,76,24,1899,158
2016/12/8,13,57,3587,44,76,24,1888,158
2016/12/9,13,57,3587,44,76,24,1888,158
2016/12/10,12,51,3332,38,75,21,1890,158
2016/12/11,14,57,3737,43,75,24,1678,158
2016/12/12,14,57,3737,43,75,24,1678,158
2016/12/13,14,57,3737,43,75,24,1678,158
2016/12/14,14,57,3737,43,75,24,1678,158
2016/12/15,13,51,3598,37,73,21,1678,158
2016/12/16,13,51,3598,37,73,21,1678,158
2016/12/17,14,52,3666,38,73,22,1678,158
2016/12/18,15,57,4035,42,73,24,1678,158
2016/12/19,15,57,4035,42,73,24,1749,158
2016/12/20,15,57,4035,42,73,24,1749,158
2016/12/21,15,57,4035,42,73,24,1802,158
2016/12/22,15,57,4035,42,73,24,1816,158
2016/12/23,15,57,4035,42,73,24,1838,158
2016/12/24,16,57,4334,41,71,24,1838,158
2016/12/25,16,57,4334,41,71,24,1842,158
2016/12/26,16,57,4334,41,71,24,1847,158
2016/12/27,16,57,4334,41,71,24,1879,158
2016/12/28,16,57,4334,41,71,24,1886,158
2016/12/29,15,51,3901,37,71,22,1886,157
2016/12/30,16,57,4334,41,71,24,1886,157
2016/12/31,16,55,4226,40,71,23,1886,157
2017/1/1,16,57,4334,41,71,24,1884,157
2017/1/2,16,57,4334,41,71,24,1893,157
2017/1/3,16,57,4334,41,71,24,1893,157
2017/1/4,16,57,4334,41,71,24,1872,157
2017/1/5,16,57,4334,41,71,24,1901,157
2017/1/6,16,57,4334,41,71,24,1901,157
2017/1/7,16,57,4334,41,71,24,1901,157
2017/1/8,17,57,4484,40,70,24,1901,157
2017/1/9,17,57,4484,40,70,24,1901,157
2017/1/10,17,57,4484,40,70,24,1901,157
2017/1/11,16,53,4166,37,70,22,1901,157
2017/1/12,17,57,4484,40,70,24,1901,157
2017/1/13,15,50,3940,35,70,24,1862,157
2017/1/14,13,43,3415,31,70,21,1909,157
2017/1/15,15,50,3940,35,70,24,1878,157
2017/1/16,13,45,3563,32,70,22,1895,157
2017/1/17,13,45,3563,32,70,22,1902,157
2017/1/18,15,50,4071,35,69,24,1876,157
2017/1/19,15,50,4071,35,69,24,1876,157
2017/1/20,15,50,4071,35,69,24,1875,157
2017/1/21,16,50,4203,34,68,24,1877,157
2017/1/22,16,50,4203,34,68,24,1875,157
2017/1/23,16,50,4203,34,68,24,1875,157
2017/1/24,16,50,4203,34,68,24,1873,156
2017/1/25,16,50,4203,34,68,24,1875,156
2017/1/26,16,50,4203,34,68,24,1875,156
2017/1/27,16,50,4334,34,67,24,1832,156
2017/1/28,16,50,4334,34,67,24,1843,156
2017/1/29,16,50,4334,34,67,24,1847,156
2017/1/30,16,50,4334,34,67,24,1847,156
2017/1/31,16,50,4334,34,67,24,1847,156
2017/2/1,16,50,4334,34,67,24,1847,156
2017/2/2,16,50,4334,34,67,24,1847,156
2017/2/3,16,50,4334,34,67,24,1848,156
2017/2/4,16,50,4203,34,68,24,1846,156
2017/2/5,16,50,4203,34,68,24,1848,156
2017/2/6,16,50,4203,34,68,24,1853,156
2017/2/7,16,50,4203,34,68,24,1844,156
2017/2/8,16,50,4203,34,68,24,1847,156
2017/2/9,16,50,4203,34,68,24,1845,156
2017/2/10,14,43,3702,29,67,21,1845,156
2017/2/11,16,50,4334,34,67,24,1772,156
2017/2/12,16,50,4334,34,67,24,1817,156
2017/2/13,16,50,4334,34,67,24,1827,156
2017/2/14,16,50,4334,34,67,24,1840,156
2017/2/15,16,50,4334,34,67,24,1840,156
2017/2/16,16,50,4334,34,67,24,1840,156
2017/2/17,16,50,4334,34,67,24,1840,156
2017/2/18,16,50,4203,34,68,24,1860,156
2017/2/19,16,50,4203,34,68,24,1865,155
2017/2/20,15,47,3958,32,68,23,1869,155
2017/2/21,16,50,4203,34,68,24,1860,155
2017/2/22,16,50,4203,34,68,24,1860,155
2017/2/23,16,50,4203,34,68,24,1877,155
2017/2/24,17,52,4507,35,67,24,1871,155
2017/2/25,17,52,4507,35,67,24,1870,155
2017/2/26,17,52,4507,35,67,24,1870,155
2017/2/27,17,52,4507,35,67,24,1877,155
2017/2/28,17,52,4507,35,67,24,1880,155
2017/3/1,13,41,3550,28,67,19,1880,155
2017/3/2,17,52,4507,35,67,24,1880,155
2017/3/3,16,52,4234,36,69,24,1875,155
2017/3/4,16,52,4234,36,69,24,1875,155
2017/3/5,14,46,3705,32,69,21,1892,155
2017/3/6,16,52,4234,36,69,24,1979,155
2017/3/7,16,52,4234,36,69,24,1979,155
2017/3/8,16,52,4234,36,69,24,1921,155
2017/3/9,16,52,4234,36,69,24,1931,155
2017/3/10,16,52,4234,36,69,24,1931,155
2017/3/11,16,52,4234,36,69,24,1928,155
2017/3/12,13,42,3387,29,69,19,1928,155
2017/3/13,13,44,3449,31,70,20,1928,155
2017/3/14,15,52,4098,37,70,24,1957,155
2017/3/15,15,52,4098,37,70,24,1958,155
2017/3/16,15,52,4098,37,70,24,1955,154
2017/3/17,16,52,4234,36,69,24,1955,154
2017/3/18,16,52,4234,36,69,24,1957,154
2017/3/19,16,52,4371,36,68,24,1957,154
2017/3/20,16,52,4371,36,68,24,1955,154
2017/3/21,14,44,3733,31,68,21,1955,154
2017/3/22,17,52,4507,35,67,24,1965,154
2017/3/23,17,51,4582,34,66,24,1809,154
2017/3/24,17,51,4582,34,66,24,1851,154
2017/3/25,17,51,4582,34,66,24,1851,154
2017/3/26,16,49,4394,33,66,24,1855,154
2017/3/27,16,49,4394,33,66,24,1855,154
2017/3/28,17,49,4523,32,65,24,1855,154
2017/3/29,17,49,4523,32,65,24,1855,154
2017/3/30,17,49,4523,32,65,24,1855,154
2017/3/31,17,49,4523,32,65,24,1862,154
2017/4/1,16,47,4335,31,65,23,1862,154
2017/4/2,17,49,4523,32,65,24,1862,154
2017/4/3,17,51,4652,33,65,24,1842,154
2017/4/4,17,51,4652,33,65,24,1846,154
2017/4/5,16,47,4342,31,65,22,1846,154
2017/4/6,17,51,4519,34,66,24,1841,154
2017/4/7,17,51,4519,34,66,24,1846,154
2017/4/8,17,51,4519,34,66,24,1848,154
2017/4/9,17,51,4519,34,66,24,1848,154
2017/4/10,17,51,4519,34,66,24,1847,154
2017/4/11,17,51,4519,34,66,24,1846,153
2017/4/12,17,51,4519,34,66,24,1846,153
2017/4/13,17,51,4652,33,65,24,1852,153
2017/4/14,17,51,4652,33,65,24,1858,153
2017/4/15,17,51,4652,33,65,24,1858,153
2017/4/16,17,51,4652,33,65,24,1858,153
2017/4/17,17,51,4652,33,65,24,1858,153
2017/4/18,17,51,4689,34,65,24,1858,153
2017/4/19,17,51,4689,34,65,24,1858,153
2017/4/20,17,51,4689,34,65,24,1858,153
2017/4/21,18,51,4957,33,63,24,1858,153
2017/4/22,18,51,4957,33,63,24,1858,153
2017/4/23,18,51,4957,33,63,24,1858,153
2017/4/24,18,51,4957,33,63,24,1858,153
2017/4/25,18,51,4957,33,63,24,1858,153
2017/4/26,18,51,4957,33,63,24,1858,153
2017/4/27,18,51,4957,33,63,24,1858,153
2017/4/28,18,51,4957,33,63,24,1858,153
2017/4/29,17,51,4689,34,65,24,1858,153
2017/4/30,17,51,4689,34,65,24,1858,153
2017/5/1,17,51,4689,34,65,24,1858,153
2017/5/2,17,51,4689,34,65,24,1858,153
2017/5/3,17,51,4689,34,65,24,1858,153
2017/5/4,15,51,4153,36,69,24,1858,153
2017/5/5,15,51,4153,36,69,24,1858,153
2017/5/6,15,51,4153,36,69,24,1858,153
2017/5/7,15,51,4153,36,69,24,1858,152
2017/5/8,15,51,4153,36,69,24,1820,152
2017/5/9,15,51,4153,36,69,24,1820,152
2017/5/10,15,51,4153,36,69,24,1820,152
2017/5/11,15,51,4153,36,69,24,1820,152
2017/5/12,15,51,4153,36,69,24,1820,152
2017/5/13,15,51,4019,36,70,24,1820,152
2017/5/14,15,51,4019,36,70,24,1820,152
2017/5/15,15,51,4019,36,70,24,1820,152
2017/5/16,15,51,4019,36,70,24,1851,152
2017/5/17,15,51,4043,36,70,24,1847,152
2017/5/18,15,51,3908,37,71,24,1849,152
2017/5/19,15,51,3908,37,71,24,1838,152
2017/5/20,15,51,3908,37,71,24,1838,152
2017/5/21,16,51,4312,35,68,24,1838,152
2017/5/22,16,51,4312,35,68,24,1841,152
2017/5/23,16,51,4312,35,68,24,1847,152
2017/5/24,16,51,4312,35,68,24,1849,152
2017/5/25,16,52,4346,36,68,24,1849,152
2017/5/26,16,52,4346,36,68,24,1849,152
2017/5/27,16,52,4346,36,68,24,1849,152
2017/5/28,16,52,4210,36,69,24,1849,152
2017/5/29,16,52,4210,36,69,24,1841,152
2017/5/30,16,52,4210,36,69,24,1841,152
2017/5/31,16,52,4210,36,69,24,1841,152
2017/6/1,16,52,4210,36,69,24,1841,152
2017/6/2,14,45,3701,32,69,21,1841,151
2017/6/3,15,51,4122,35,69,24,1845,151
2017/6/4,16,52,4210,36,69,24,1841,151
2017/6/5,16,52,4210,36,69,24,1841,151
2017/6/6,16,52,4210,36,69,24,1841,151
2017/6/7,16,52,4210,36,69,24,1841,151
2017/6/8,16,52,4210,36,69,24,1851,151
2017/6/9,16,52,4210,36,69,24,1851,151
2017/6/10,16,52,4210,36,69,24,1851,151
2017/6/11,16,52,4210,36,69,24,1860,151
2017/6/12,16,52,4210,36,69,24,1855,151
2017/6/13,14,52,3802,38,72,24,1855,151
2017/6/14,14,52,3802,38,72,24,1855,151
2017/6/15,14,52,3802,38,72,24,1855,151
2017/6/16,14,50,3641,36,72,24,1855,151
2017/6/17,14,50,3641,36,72,24,1857,151
2017/6/18,14,50,3641,36,72,24,1850,151
2017/6/19,13,50,3511,36,73,24,1808,151
2017/6/20,13,50,3511,36,73,24,1808,151
2017/6/21,13,50,3511,36,73,24,1815,151
2017/6/22,15,50,4031,34,69,24,1815,151
2017/6/23,15,50,4104,35,69,24,1827,151
2017/6/24,15,50,4104,35,69,24,1827,151
2017/6/25,15,50,4104,35,69,24,1832,151
2017/6/26,15,51,4153,36,69,24,1832,151
2017/6/27,15,51,4153,36,69,24,1832,151
2017/6/28,15,51,4161,36,69,24,1826,150
2017/6/29,14,51,3758,37,72,24,1826,150
2017/6/30,14,51,3758,37,72,24,1826,150
2017/7/1,14,51,3758,37,72,24,1826,150
2017/7/2,14,50,3699,37,72,24,1846,150
2017/7/3,13,50,3539,37,73,24,1846,150
2017/7/4,13,50,3539,37,73,24,1846,150
2017/7/5,13,50,3539,37,73,24,1846,150
2017/7/6,13,50,3539,37,73,24,1849,150
2017/7/7,14,50,3670,36,72,24,1849,150
2017/7/8,14,50,3677,36,72,24,1849,150
2017/7/9,14,50,3677,36,72,24,1858,150
2017/7/10,14,50,3677,36,72,24,1844,150
2017/7/11,12,50,3152,38,76,24,1848,150
2017/7/12,11,46,2925,36,76,24,1848,150
2017/7/13,11,46,2925,36,76,24,1847,150
2017/7/14,13,46,3535,33,71,24,1858,150
2017/7/15,13,46,3535,33,71,24,1858,150
2017/7/16,13,45,3417,32,71,23,1858,150
2017/7/17,13,46,3535,33,71,24,1858,150
2017/7/18,14,54,3708,40,74,24,1858,150
2017/7/19,14,54,3708,40,74,24,1858,150
2017/7/20,13,53,3600,39,74,23,1858,150
2017/7/21,14,54,3708,40,74,24,1858,150
